ticker,entry_date,exit_date,entry_price,exit_price,return_pct,holding_bars,exit_reason
011210.KS,2023-11-29,2023-12-15,57255.9688,58973.6478,2.9,12,tp
021050.KS,2023-11-29,2023-11-30,1416.0,1458.48,2.9,1,tp
247540.KS,2023-12-04,2023-12-05,322840.5,309926.88,-4.1,1,sl
032830.KS,2024-02-05,2024-02-06,71338.1172,73478.2607,2.9,1,tp
004990.KS,2024-02-07,2024-02-14,30333.3438,29120.01,-4.1,3,sl
071050.KS,2024-02-07,2024-02-14,59927.9453,61725.7837,2.9,3,tp
298040.KS,2024-03-04,2024-03-05,218706.1875,225267.3731,2.9,1,tp
001040.KS,2024-03-22,2024-03-25,112556.5156,108054.255,-4.1,1,sl
161390.KS,2024-06-11,2024-06-13,40216.832,41423.337,2.9,2,tp
000990.KS,2024-06-24,2024-06-25,51464.8555,49406.2612,-4.1,1,sl
329180.KS,2024-06-26,2024-06-28,147894.5938,152331.4316,2.9,2,tp
